"y" "theta1" "theta2"
65 4.13709584471467 -0.0309297926655556
63 4.16945231254522 -0.00260114614553322
92 4.31800336614358 -0.00726560597748673
93 4.30446635026085 0.0656581696402275
67 4.23123844978984 0.0372566460756898
89 4.33209013567254 0.0142361431509192
90 4.33015641406275 0.117404546311339
84 4.4834011660543 0.110488461012818
77 4.41757331854764 0.113591338799209
105 4.74274021867054 0.100044187075829
124 4.89327991807617 -0.0140090888353987
173 4.93736372619033 -0.0285891106418547
129 4.98459093911843 -0.0626745511572569
102 4.57262574740424 0.0319517036844808
92 4.60835416526424 0.042172331055889
123 4.80809924829932 0.0689509100392896
135 4.90470523306776 0.0923669087928766
105 4.69776313354534 0.0894972090240451
142 4.80993209693256 0.0570075000409949
155 4.92656511036797 0.0599754862403375
153 5.00668412853965 -0.0181290011403741
137 4.8482256429561 0.0276747798300908
148 5.0354688262822 -0.034846409140226
141 5.04699917599599 -0.0763930932116494
134 4.98329705818483 -0.107802655864077
113 4.7560615128047 -0.0527216740732707
106 4.59371743254965 -0.0293893116125401
113 4.67354920177995 -0.0588738787955463
117 4.69642972667852 -0.0777699558360662
78 4.50558910145708 -0.150686243557622
78 4.47499939545931 -0.0633256211041167
85 4.40780957849684 -0.0859503414413033
61 4.16717426696061 -0.0145711190515291
59 4.15009389282234 -0.00573750814672626
70 4.05487884379018 -0.0422824076534383
48 3.86323392940511 -0.114365008617427
35 3.64920500729928 -0.0915918355907739
35 3.56532721246917 -0.0274180615134778
45 3.56818198461264 -0.085396017791096
35 3.37258581371887 -0.113433762352654
25 3.33819086628289 -0.150977295490131
19 3.18196662229886 -0.125498127353133
11 2.96144498109789 -0.214414950163865
17 2.69893074676863 -0.195257605167903
5 2.39803630028364 -0.158435231423961
9 2.38763218382791 -0.181477105378189
16 2.41017409578925 -0.217593699474845
8 2.23198277296518 -0.0449603684596593
7 2.07984416609046 -0.0270290856609794
2 2.15308922254071 0.0154470117933403
8 2.0692669832231 0.037259831810788
4 2.0589023828351 -0.000147750109333298
14 2.14241653957183 -0.0956988460235381
8 2.01441600998893 -0.00310299162879403
8 1.86641230534622 0.0327366436654714
9 2.06512128457396 0.0221355398471305
8 2.02884592738611 0.0379088085598404
8 2.21080706296082 -0.000316518965850301
7 2.28056542583898 0.0301013839585856
9 2.18720624314975 0.0762830785682683
5 2.22898052392073 0.0748625756768662
12 2.48336365520994 -0.0148890980086293
15 2.39443149523515 -0.0131813036035067
9 2.23771898602198 -0.0087270052450678
15 2.34612449351279 0.105824005911388
14 2.51079440258322 0.028554120099329
13 2.38391172628081 0.0204751894378609
10 2.25854831702197 -0.0062254894010205
14 2.25606434623275 -0.0122151512625492
7 2.03051462248 -0.0507879103565632
6 2.01829350116778 -0.059883481293785
3 1.94979221014062 -0.000281136271767693
6 1.93210925042616 0.0280193756983837
9 1.90966871508187 0.0468995616257404
4 1.92939190519647 0.0894411184578812
11 2.05467469774562 0.0232156261879948
7 2.03879378312053 0.092444226343721
11 2.12211420269109 0.146080725083428
13 2.19527320012357 0.171531065582748
5 2.35427283074536 0.100030384091093
15 2.55599049781641 0.0785609314940885
12 2.53741290639531 0.00280979519008397
15 2.42037311592961 0.0126556053386387
10 2.32964134897178 -0.0303215815754513
12 2.19756015541372 -0.045250592336323
11 2.30236944308919 -0.0986777703430312
10 2.01853610643941 -0.0818997393535611
3 1.86247030062895 -0.044891041133474
6 1.54758627863911 -0.0325735525741151
7 1.69166222039062 -0.0773487779152656
8 1.65746997976223 -0.0835989458929545
2 1.48942223461754 -0.126665242834048
6 1.50091453742205 -0.0353612613283409
3 1.38340075701381 -0.124939854832855
4 1.32201228390991 -0.0975571308853032
4 1.1416923835599 -0.261495739870004
1 0.668876632196983 -0.194205684436738
2 0.614859367167562 -0.134930866671026
1 0.701134048530049 -0.114720348449926
2 0.683297730055128 0.0534478331713227
2 0.746479611746732 -0.0462804292553434
2 0.64273424454876 -0.0651417582731709
2 0.651099700437033 -0.0601360428049688
4 0.597144748571146 -0.0689489582818641
1 0.403556240486078 -0.0569933539007868
2 0.368312336322879 -0.0113594782611105
1 0.293879662664687 0.0230531999080409
2 0.246492954316249 -0.0198814507741899
0 0.102940080031124 0.0413797053354417
1 0.0247038252662161 0.0856632658649243
0 0.110343024242496 0.167634548671012
